signal,time_s,value
BMS_a017_SW_Brick_OV,59.116000,0.0
BMS_a017_SW_Brick_OV,60.116000,0.0
BMS_a017_SW_Brick_OV,61.116100,0.0
BMS_a017_SW_Brick_OV,62.116100,0.0
BMS_a017_SW_Brick_OV,63.116200,0.0
BMS_a017_SW_Brick_OV,64.116200,0.0
BMS_a017_SW_Brick_OV,65.116300,0.0
BMS_a017_SW_Brick_OV,66.116400,0.0
BMS_a017_SW_Brick_OV,67.116300,0.0
BMS_a017_SW_Brick_OV,68.116200,0.0
BMS_a017_SW_Brick_OV,69.116200,0.0
BMS_a017_SW_Brick_OV,70.116300,0.0
BMS_a017_SW_Brick_OV,71.116300,0.0
BMS_a017_SW_Brick_OV,72.116400,0.0
BMS_a017_SW_Brick_OV,73.116500,0.0
BMS_a017_SW_Brick_OV,74.116300,0.0
BMS_a017_SW_Brick_OV,75.116300,0.0
BMS_a017_SW_Brick_OV,76.116300,0.0
BMS_a017_SW_Brick_OV,77.116300,0.0
BMS_a017_SW_Brick_OV,78.116400,0.0
BMS_a017_SW_Brick_OV,79.116400,0.0
BMS_a017_SW_Brick_OV,80.116400,0.0
BMS_a017_SW_Brick_OV,81.116400,0.0
BMS_a017_SW_Brick_OV,82.116400,0.0
BMS_a017_SW_Brick_OV,83.116500,0.0
BMS_a017_SW_Brick_OV,84.116500,0.0
BMS_a017_SW_Brick_OV,85.116500,0.0
BMS_a017_SW_Brick_OV,86.116500,0.0
BMS_a017_SW_Brick_OV,87.116500,0.0
BMS_a017_SW_Brick_OV,88.116600,0.0
BMS_a017_SW_Brick_OV,89.116600,0.0
BMS_a018_SW_Brick_UV,0.115300,0.0
BMS_a018_SW_Brick_UV,1.115300,0.0
BMS_a018_SW_Brick_UV,2.115400,0.0
BMS_a018_SW_Brick_UV,3.115400,0.0
BMS_a018_SW_Brick_UV,4.115500,0.0
BMS_a018_SW_Brick_UV,5.115600,0.0
BMS_a018_SW_Brick_UV,6.115700,0.0
BMS_a018_SW_Brick_UV,7.115700,0.0
BMS_a018_SW_Brick_UV,8.116300,0.0
BMS_a018_SW_Brick_UV,9.116300,0.0
BMS_a018_SW_Brick_UV,10.116600,0.0
BMS_a018_SW_Brick_UV,11.116900,0.0
BMS_a018_SW_Brick_UV,12.117000,0.0
BMS_a018_SW_Brick_UV,13.117000,0.0
BMS_a018_SW_Brick_UV,14.117100,0.0
BMS_a018_SW_Brick_UV,15.116800,0.0
BMS_a018_SW_Brick_UV,16.116900,0.0
BMS_a018_SW_Brick_UV,17.116900,0.0
BMS_a018_SW_Brick_UV,18.116800,0.0
BMS_a018_SW_Brick_UV,19.116800,0.0
BMS_a018_SW_Brick_UV,20.116900,0.0
BMS_a018_SW_Brick_UV,21.116800,0.0
BMS_a018_SW_Brick_UV,22.116900,0.0
BMS_a018_SW_Brick_UV,23.117000,0.0
BMS_a018_SW_Brick_UV,24.116800,0.0
BMS_a018_SW_Brick_UV,25.116800,0.0
BMS_a018_SW_Brick_UV,26.117000,0.0
BMS_a018_SW_Brick_UV,27.116800,0.0
BMS_a018_SW_Brick_UV,28.116700,0.0
BMS_a018_SW_Brick_UV,29.115800,0.0
BMS_a018_SW_Brick_UV,30.116700,0.0
BMS_a018_SW_Brick_UV,31.116700,0.0
BMS_a018_SW_Brick_UV,32.116800,0.0
BMS_a018_SW_Brick_UV,33.116000,0.0
BMS_a018_SW_Brick_UV,34.116000,0.0
BMS_a018_SW_Brick_UV,35.116000,0.0
BMS_a018_SW_Brick_UV,36.116100,0.0
BMS_a018_SW_Brick_UV,37.116200,0.0
BMS_a018_SW_Brick_UV,38.116300,0.0
BMS_a018_SW_Brick_UV,39.116300,0.0
BMS_a018_SW_Brick_UV,40.116300,0.0
BMS_a018_SW_Brick_UV,41.115900,0.0
BMS_a018_SW_Brick_UV,42.115900,0.0
BMS_a018_SW_Brick_UV,43.115700,0.0
BMS_a018_SW_Brick_UV,44.115700,0.0
BMS_a018_SW_Brick_UV,45.115800,0.0
BMS_a018_SW_Brick_UV,46.115800,0.0
BMS_a018_SW_Brick_UV,47.115800,0.0
BMS_a018_SW_Brick_UV,48.115900,0.0
BMS_a018_SW_Brick_UV,49.115800,0.0
BMS_a018_SW_Brick_UV,50.115800,0.0
BMS_a018_SW_Brick_UV,51.115900,0.0
BMS_a018_SW_Brick_UV,52.115900,0.0
BMS_a018_SW_Brick_UV,53.115900,0.0
BMS_a018_SW_Brick_UV,54.116000,0.0
BMS_a018_SW_Brick_UV,55.116100,0.0
BMS_a018_SW_Brick_UV,56.116100,0.0
BMS_a018_SW_Brick_UV,57.116200,0.0
BMS_a018_SW_Brick_UV,58.116000,0.0
BMS_a018_SW_Brick_UV,59.116000,0.0
BMS_a018_SW_Brick_UV,60.116000,0.0
BMS_a018_SW_Brick_UV,61.116100,0.0
BMS_a018_SW_Brick_UV,62.116100,0.0
BMS_a018_SW_Brick_UV,63.116200,0.0
BMS_a018_SW_Brick_UV,64.116200,0.0
BMS_a018_SW_Brick_UV,65.116300,0.0
BMS_a018_SW_Brick_UV,66.116400,0.0
BMS_a018_SW_Brick_UV,67.116300,0.0
BMS_a018_SW_Brick_UV,68.116200,0.0
BMS_a018_SW_Brick_UV,69.116200,0.0
BMS_a018_SW_Brick_UV,70.116300,0.0
BMS_a018_SW_Brick_UV,71.116300,0.0
BMS_a018_SW_Brick_UV,72.116400,0.0
BMS_a018_SW_Brick_UV,73.116500,0.0
BMS_a018_SW_Brick_UV,74.116300,0.0
BMS_a018_SW_Brick_UV,75.116300,0.0
BMS_a018_SW_Brick_UV,76.116300,0.0
BMS_a018_SW_Brick_UV,77.116300,0.0
BMS_a018_SW_Brick_UV,78.116400,0.0
BMS_a018_SW_Brick_UV,79.116400,0.0
BMS_a018_SW_Brick_UV,80.116400,0.0
BMS_a018_SW_Brick_UV,81.116400,0.0
BMS_a018_SW_Brick_UV,82.116400,0.0
BMS_a018_SW_Brick_UV,83.116500,0.0
BMS_a018_SW_Brick_UV,84.116500,0.0
BMS_a018_SW_Brick_UV,85.116500,0.0
BMS_a018_SW_Brick_UV,86.116500,0.0
BMS_a018_SW_Brick_UV,87.116500,0.0
BMS_a018_SW_Brick_UV,88.116600,0.0
BMS_a018_SW_Brick_UV,89.116600,0.0
BMS_a019_SW_Module_OT,0.115300,0.0
BMS_a019_SW_Module_OT,1.115300,0.0
BMS_a019_SW_Module_OT,2.115400,0.0
BMS_a019_SW_Module_OT,3.115400,0.0
BMS_a019_SW_Module_OT,4.115500,0.0
BMS_a019_SW_Module_OT,5.115600,0.0
BMS_a019_SW_Module_OT,6.115700,0.0
BMS_a019_SW_Module_OT,7.115700,0.0
BMS_a019_SW_Module_OT,8.116300,0.0
BMS_a019_SW_Module_OT,9.116300,0.0
BMS_a019_SW_Module_OT,10.116600,0.0
BMS_a019_SW_Module_OT,11.116900,0.0
BMS_a019_SW_Module_OT,12.117000,0.0
BMS_a019_SW_Module_OT,13.117000,0.0
BMS_a019_SW_Module_OT,14.117100,0.0
BMS_a019_SW_Module_OT,15.116800,0.0
BMS_a019_SW_Module_OT,16.116900,0.0
BMS_a019_SW_Module_OT,17.116900,0.0
BMS_a019_SW_Module_OT,18.116800,0.0
BMS_a019_SW_Module_OT,19.116800,0.0
BMS_a019_SW_Module_OT,20.116900,0.0
BMS_a019_SW_Module_OT,21.116800,0.0
BMS_a019_SW_Module_OT,22.116900,0.0
BMS_a019_SW_Module_OT,23.117000,0.0
BMS_a019_SW_Module_OT,24.116800,0.0
BMS_a019_SW_Module_OT,25.116800,0.0
BMS_a019_SW_Module_OT,26.117000,0.0
BMS_a019_SW_Module_OT,27.116800,0.0
BMS_a019_SW_Module_OT,28.116700,0.0
BMS_a019_SW_Module_OT,29.115800,0.0
BMS_a019_SW_Module_OT,30.116700,0.0
BMS_a019_SW_Module_OT,31.116700,0.0
BMS_a019_SW_Module_OT,32.116800,0.0
BMS_a019_SW_Module_OT,33.116000,0.0
BMS_a019_SW_Module_OT,34.116000,0.0
BMS_a019_SW_Module_OT,35.116000,0.0
BMS_a019_SW_Module_OT,36.116100,0.0
BMS_a019_SW_Module_OT,37.116200,0.0
BMS_a019_SW_Module_OT,38.116300,0.0
BMS_a019_SW_Module_OT,39.116300,0.0
BMS_a019_SW_Module_OT,40.116300,0.0
BMS_a019_SW_Module_OT,41.115900,0.0
BMS_a019_SW_Module_OT,42.115900,0.0
BMS_a019_SW_Module_OT,43.115700,0.0
BMS_a019_SW_Module_OT,44.115700,0.0
BMS_a019_SW_Module_OT,45.115800,0.0
BMS_a019_SW_Module_OT,46.115800,0.0
BMS_a019_SW_Module_OT,47.115800,0.0
BMS_a019_SW_Module_OT,48.115900,0.0
BMS_a019_SW_Module_OT,49.115800,0.0
BMS_a019_SW_Module_OT,50.115800,0.0
BMS_a019_SW_Module_OT,51.115900,0.0
BMS_a019_SW_Module_OT,52.115900,0.0
BMS_a019_SW_Module_OT,53.115900,0.0
BMS_a019_SW_Module_OT,54.116000,0.0
BMS_a019_SW_Module_OT,55.116100,0.0
BMS_a019_SW_Module_OT,56.116100,0.0
BMS_a019_SW_Module_OT,57.116200,0.0
BMS_a019_SW_Module_OT,58.116000,0.0
BMS_a019_SW_Module_OT,59.116000,0.0
BMS_a019_SW_Module_OT,60.116000,0.0
BMS_a019_SW_Module_OT,61.116100,0.0
BMS_a019_SW_Module_OT,62.116100,0.0
BMS_a019_SW_Module_OT,63.116200,0.0
BMS_a019_SW_Module_OT,64.116200,0.0
BMS_a019_SW_Module_OT,65.116300,0.0
BMS_a019_SW_Module_OT,66.116400,0.0
BMS_a019_SW_Module_OT,67.116300,0.0
BMS_a019_SW_Module_OT,68.116200,0.0
BMS_a019_SW_Module_OT,69.116200,0.0
BMS_a019_SW_Module_OT,70.116300,0.0
BMS_a019_SW_Module_OT,71.116300,0.0
BMS_a019_SW_Module_OT,72.116400,0.0
BMS_a019_SW_Module_OT,73.116500,0.0
BMS_a019_SW_Module_OT,74.116300,0.0
BMS_a019_SW_Module_OT,75.116300,0.0
BMS_a019_SW_Module_OT,76.116300,0.0
BMS_a019_SW_Module_OT,77.116300,0.0
BMS_a019_SW_Module_OT,78.116400,0.0
BMS_a019_SW_Module_OT,79.116400,0.0
BMS_a019_SW_Module_OT,80.116400,0.0
BMS_a019_SW_Module_OT,81.116400,0.0
BMS_a019_SW_Module_OT,82.116400,0.0
BMS_a019_SW_Module_OT,83.116500,0.0
BMS_a019_SW_Module_OT,84.116500,0.0
BMS_a019_SW_Module_OT,85.116500,0.0
BMS_a019_SW_Module_OT,86.116500,0.0
BMS_a019_SW_Module_OT,87.116500,0.0
BMS_a019_SW_Module_OT,88.116600,0.0
BMS_a019_SW_Module_OT,89.116600,0.0
BMS_a021_SW_Dr_Limits_Regulation,0.115300,0.0
BMS_a021_SW_Dr_Limits_Regulation,1.115300,0.0
BMS_a021_SW_Dr_Limits_Regulation,2.115400,0.0
BMS_a021_SW_Dr_Limits_Regulation,3.115400,0.0
BMS_a021_SW_Dr_Limits_Regulation,4.115500,0.0
BMS_a021_SW_Dr_Limits_Regulation,5.115600,0.0
BMS_a021_SW_Dr_Limits_Regulation,6.115700,0.0
BMS_a021_SW_Dr_Limits_Regulation,7.115700,0.0
BMS_a021_SW_Dr_Limits_Regulation,8.116300,0.0
BMS_a021_SW_Dr_Limits_Regulation,9.116300,0.0
BMS_a021_SW_Dr_Limits_Regulation,10.116600,0.0
BMS_a021_SW_Dr_Limits_Regulation,11.116900,0.0
BMS_a021_SW_Dr_Limits_Regulation,12.117000,0.0
BMS_a021_SW_Dr_Limits_Regulation,13.117000,0.0
BMS_a021_SW_Dr_Limits_Regulation,14.117100,0.0
BMS_a021_SW_Dr_Limits_Regulation,15.116800,0.0
BMS_a021_SW_Dr_Limits_Regulation,16.116900,0.0
BMS_a021_SW_Dr_Limits_Regulation,17.116900,0.0
BMS_a021_SW_Dr_Limits_Regulation,18.116800,0.0
BMS_a021_SW_Dr_Limits_Regulation,19.116800,0.0
BMS_a021_SW_Dr_Limits_Regulation,20.116900,0.0
BMS_a021_SW_Dr_Limits_Regulation,21.116800,0.0
BMS_a021_SW_Dr_Limits_Regulation,22.116900,0.0
BMS_a021_SW_Dr_Limits_Regulation,23.117000,0.0
BMS_a021_SW_Dr_Limits_Regulation,24.116800,0.0
BMS_a021_SW_Dr_Limits_Regulation,25.116800,0.0
BMS_a021_SW_Dr_Limits_Regulation,26.117000,0.0
BMS_a021_SW_Dr_Limits_Regulation,27.116800,0.0
BMS_a021_SW_Dr_Limits_Regulation,28.116700,0.0
BMS_a021_SW_Dr_Limits_Regulation,29.115800,0.0
BMS_a021_SW_Dr_Limits_Regulation,30.116700,0.0
BMS_a021_SW_Dr_Limits_Regulation,31.116700,0.0
BMS_a021_SW_Dr_Limits_Regulation,32.116800,0.0
BMS_a021_SW_Dr_Limits_Regulation,33.116000,0.0
BMS_a021_SW_Dr_Limits_Regulation,34.116000,0.0
BMS_a021_SW_Dr_Limits_Regulation,35.116000,0.0
BMS_a021_SW_Dr_Limits_Regulation,36.116100,0.0
BMS_a021_SW_Dr_Limits_Regulation,37.116200,0.0
BMS_a021_SW_Dr_Limits_Regulation,38.116300,0.0
BMS_a021_SW_Dr_Limits_Regulation,39.116300,0.0
BMS_a021_SW_Dr_Limits_Regulation,40.116300,0.0
BMS_a021_SW_Dr_Limits_Regulation,41.115900,0.0
BMS_a021_SW_Dr_Limits_Regulation,42.115900,0.0
BMS_a021_SW_Dr_Limits_Regulation,43.115700,0.0
BMS_a021_SW_Dr_Limits_Regulation,44.115700,0.0
BMS_a021_SW_Dr_Limits_Regulation,45.115800,0.0
BMS_a021_SW_Dr_Limits_Regulation,46.115800,0.0
BMS_a021_SW_Dr_Limits_Regulation,47.115800,0.0
BMS_a021_SW_Dr_Limits_Regulation,48.115900,0.0
BMS_a021_SW_Dr_Limits_Regulation,49.115800,0.0
BMS_a021_SW_Dr_Limits_Regulation,50.115800,0.0
BMS_a021_SW_Dr_Limits_Regulation,51.115900,0.0
BMS_a021_SW_Dr_Limits_Regulation,52.115900,0.0
BMS_a021_SW_Dr_Limits_Regulation,53.115900,0.0
BMS_a021_SW_Dr_Limits_Regulation,54.116000,0.0
BMS_a021_SW_Dr_Limits_Regulation,55.116100,0.0
BMS_a021_SW_Dr_Limits_Regulation,56.116100,0.0
BMS_a021_SW_Dr_Limits_Regulation,57.116200,0.0
BMS_a021_SW_Dr_Limits_Regulation,58.116000,0.0
BMS_a021_SW_Dr_Limits_Regulation,59.116000,0.0
BMS_a021_SW_Dr_Limits_Regulation,60.116000,0.0
BMS_a021_SW_Dr_Limits_Regulation,61.116100,0.0
BMS_a021_SW_Dr_Limits_Regulation,62.116100,0.0
BMS_a021_SW_Dr_Limits_Regulation,63.116200,0.0
BMS_a021_SW_Dr_Limits_Regulation,64.116200,0.0
BMS_a021_SW_Dr_Limits_Regulation,65.116300,0.0
BMS_a021_SW_Dr_Limits_Regulation,66.116400,0.0
BMS_a021_SW_Dr_Limits_Regulation,67.116300,0.0
BMS_a021_SW_Dr_Limits_Regulation,68.116200,0.0
BMS_a021_SW_Dr_Limits_Regulation,69.116200,0.0
BMS_a021_SW_Dr_Limits_Regulation,70.116300,0.0
BMS_a021_SW_Dr_Limits_Regulation,71.116300,0.0
BMS_a021_SW_Dr_Limits_Regulation,72.116400,0.0
BMS_a021_SW_Dr_Limits_Regulation,73.116500,0.0
BMS_a021_SW_Dr_Limits_Regulation,74.116300,0.0
BMS_a021_SW_Dr_Limits_Regulation,75.116300,0.0
BMS_a021_SW_Dr_Limits_Regulation,76.116300,0.0
BMS_a021_SW_Dr_Limits_Regulation,77.116300,0.0
BMS_a021_SW_Dr_Limits_Regulation,78.116400,0.0
BMS_a021_SW_Dr_Limits_Regulation,79.116400,0.0
BMS_a021_SW_Dr_Limits_Regulation,80.116400,0.0
BMS_a021_SW_Dr_Limits_Regulation,81.116400,0.0
BMS_a021_SW_Dr_Limits_Regulation,82.116400,0.0
BMS_a021_SW_Dr_Limits_Regulation,83.116500,0.0
BMS_a021_SW_Dr_Limits_Regulation,84.116500,0.0
BMS_a021_SW_Dr_Limits_Regulation,85.116500,0.0
BMS_a021_SW_Dr_Limits_Regulation,86.116500,0.0
BMS_a021_SW_Dr_Limits_Regulation,87.116500,0.0
BMS_a021_SW_Dr_Limits_Regulation,88.116600,0.0
BMS_a021_SW_Dr_Limits_Regulation,89.116600,0.0
BMS_a022_SW_Over_Current,0.115300,0.0
BMS_a022_SW_Over_Current,1.115300,0.0
BMS_a022_SW_Over_Current,2.115400,0.0
BMS_a022_SW_Over_Current,3.115400,0.0
BMS_a022_SW_Over_Current,4.115500,0.0
BMS_a022_SW_Over_Current,5.115600,0.0
BMS_a022_SW_Over_Current,6.115700,0.0
BMS_a022_SW_Over_Current,7.115700,0.0
BMS_a022_SW_Over_Current,8.116300,0.0
BMS_a022_SW_Over_Current,9.116300,0.0
BMS_a022_SW_Over_Current,10.116600,0.0
BMS_a022_SW_Over_Current,11.116900,0.0
BMS_a022_SW_Over_Current,12.117000,0.0
BMS_a022_SW_Over_Current,13.117000,0.0
BMS_a022_SW_Over_Current,14.117100,0.0
BMS_a022_SW_Over_Current,15.116800,0.0
BMS_a022_SW_Over_Current,16.116900,0.0
BMS_a022_SW_Over_Current,17.116900,0.0
BMS_a022_SW_Over_Current,18.116800,0.0
BMS_a022_SW_Over_Current,19.116800,0.0
BMS_a022_SW_Over_Current,20.116900,0.0
BMS_a022_SW_Over_Current,21.116800,0.0
BMS_a022_SW_Over_Current,22.116900,0.0
BMS_a022_SW_Over_Current,23.117000,0.0
BMS_a022_SW_Over_Current,24.116800,0.0
BMS_a022_SW_Over_Current,25.116800,0.0
BMS_a022_SW_Over_Current,26.117000,0.0
BMS_a022_SW_Over_Current,27.116800,0.0
BMS_a022_SW_Over_Current,28.116700,0.0
BMS_a022_SW_Over_Current,29.115800,0.0
BMS_a022_SW_Over_Current,30.116700,0.0
BMS_a022_SW_Over_Current,31.116700,0.0
BMS_a022_SW_Over_Current,32.116800,0.0
BMS_a022_SW_Over_Current,33.116000,0.0
BMS_a022_SW_Over_Current,34.116000,0.0
BMS_a022_SW_Over_Current,35.116000,0.0
BMS_a022_SW_Over_Current,36.116100,0.0
BMS_a022_SW_Over_Current,37.116200,0.0
BMS_a022_SW_Over_Current,38.116300,0.0
BMS_a022_SW_Over_Current,39.116300,0.0
BMS_a022_SW_Over_Current,40.116300,0.0
BMS_a022_SW_Over_Current,41.115900,0.0
BMS_a022_SW_Over_Current,42.115900,0.0
BMS_a022_SW_Over_Current,43.115700,0.0
BMS_a022_SW_Over_Current,44.115700,0.0
BMS_a022_SW_Over_Current,45.115800,0.0
BMS_a022_SW_Over_Current,46.115800,0.0
BMS_a022_SW_Over_Current,47.115800,0.0
BMS_a022_SW_Over_Current,48.115900,0.0
BMS_a022_SW_Over_Current,49.115800,0.0
BMS_a022_SW_Over_Current,50.115800,0.0
BMS_a022_SW_Over_Current,51.115900,0.0
BMS_a022_SW_Over_Current,52.115900,0.0
BMS_a022_SW_Over_Current,53.115900,0.0
BMS_a022_SW_Over_Current,54.116000,0.0
BMS_a022_SW_Over_Current,55.116100,0.0
BMS_a022_SW_Over_Current,56.116100,0.0
BMS_a022_SW_Over_Current,57.116200,0.0
BMS_a022_SW_Over_Current,58.116000,0.0
BMS_a022_SW_Over_Current,59.116000,0.0
BMS_a022_SW_Over_Current,60.116000,0.0
BMS_a022_SW_Over_Current,61.116100,0.0
BMS_a022_SW_Over_Current,62.116100,0.0
BMS_a022_SW_Over_Current,63.116200,0.0
BMS_a022_SW_Over_Current,64.116200,0.0
BMS_a022_SW_Over_Current,65.116300,0.0
BMS_a022_SW_Over_Current,66.116400,0.0
BMS_a022_SW_Over_Current,67.116300,0.0
BMS_a022_SW_Over_Current,68.116200,0.0
BMS_a022_SW_Over_Current,69.116200,0.0
BMS_a022_SW_Over_Current,70.116300,0.0
BMS_a022_SW_Over_Current,71.116300,0.0
BMS_a022_SW_Over_Current,72.116400,0.0
BMS_a022_SW_Over_Current,73.116500,0.0
BMS_a022_SW_Over_Current,74.116300,0.0
BMS_a022_SW_Over_Current,75.116300,0.0
BMS_a022_SW_Over_Current,76.116300,0.0
BMS_a022_SW_Over_Current,77.116300,0.0
BMS_a022_SW_Over_Current,78.116400,0.0
BMS_a022_SW_Over_Current,79.116400,0.0
BMS_a022_SW_Over_Current,80.116400,0.0
BMS_a022_SW_Over_Current,81.116400,0.0
BMS_a022_SW_Over_Current,82.116400,0.0
BMS_a022_SW_Over_Current,83.116500,0.0
BMS_a022_SW_Over_Current,84.116500,0.0
BMS_a022_SW_Over_Current,85.116500,0.0
BMS_a022_SW_Over_Current,86.116500,0.0
BMS_a022_SW_Over_Current,87.116500,0.0
BMS_a022_SW_Over_Current,88.116600,0.0
BMS_a022_SW_Over_Current,89.116600,0.0
BMS_a023_SW_Stack_OV,0.115300,0.0
BMS_a023_SW_Stack_OV,1.115300,0.0
BMS_a023_SW_Stack_OV,2.115400,0.0
BMS_a023_SW_Stack_OV,3.115400,0.0
BMS_a023_SW_Stack_OV,4.115500,0.0
BMS_a023_SW_Stack_OV,5.115600,0.0
BMS_a023_SW_Stack_OV,6.115700,0.0
BMS_a023_SW_Stack_OV,7.115700,0.0
BMS_a023_SW_Stack_OV,8.116300,0.0
BMS_a023_SW_Stack_OV,9.116300,0.0
BMS_a023_SW_Stack_OV,10.116600,0.0
BMS_a023_SW_Stack_OV,11.116900,0.0
BMS_a023_SW_Stack_OV,12.117000,0.0
BMS_a023_SW_Stack_OV,13.117000,0.0
BMS_a023_SW_Stack_OV,14.117100,0.0
BMS_a023_SW_Stack_OV,15.116800,0.0
BMS_a023_SW_Stack_OV,16.116900,0.0
BMS_a023_SW_Stack_OV,17.116900,0.0
BMS_a023_SW_Stack_OV,18.116800,0.0
BMS_a023_SW_Stack_OV,19.116800,0.0
BMS_a023_SW_Stack_OV,20.116900,0.0
BMS_a023_SW_Stack_OV,21.116800,0.0
BMS_a023_SW_Stack_OV,22.116900,0.0
BMS_a023_SW_Stack_OV,23.117000,0.0
BMS_a023_SW_Stack_OV,24.116800,0.0
BMS_a023_SW_Stack_OV,25.116800,0.0
BMS_a023_SW_Stack_OV,26.117000,0.0
BMS_a023_SW_Stack_OV,27.116800,0.0
BMS_a023_SW_Stack_OV,28.116700,0.0
BMS_a023_SW_Stack_OV,29.115800,0.0
BMS_a023_SW_Stack_OV,30.116700,0.0
BMS_a023_SW_Stack_OV,31.116700,0.0
BMS_a023_SW_Stack_OV,32.116800,0.0
BMS_a023_SW_Stack_OV,33.116000,0.0
BMS_a023_SW_Stack_OV,34.116000,0.0
BMS_a023_SW_Stack_OV,35.116000,0.0
BMS_a023_SW_Stack_OV,36.116100,0.0
BMS_a023_SW_Stack_OV,37.116200,0.0
BMS_a023_SW_Stack_OV,38.116300,0.0
BMS_a023_SW_Stack_OV,39.116300,0.0
BMS_a023_SW_Stack_OV,40.116300,0.0
BMS_a023_SW_Stack_OV,41.115900,0.0
BMS_a023_SW_Stack_OV,42.115900,0.0
BMS_a023_SW_Stack_OV,43.115700,0.0
BMS_a023_SW_Stack_OV,44.115700,0.0
BMS_a023_SW_Stack_OV,45.115800,0.0
BMS_a023_SW_Stack_OV,46.115800,0.0
BMS_a023_SW_Stack_OV,47.115800,0.0
BMS_a023_SW_Stack_OV,48.115900,0.0
BMS_a023_SW_Stack_OV,49.115800,0.0
BMS_a023_SW_Stack_OV,50.115800,0.0
BMS_a023_SW_Stack_OV,51.115900,0.0
BMS_a023_SW_Stack_OV,52.115900,0.0
BMS_a023_SW_Stack_OV,53.115900,0.0
BMS_a023_SW_Stack_OV,54.116000,0.0
BMS_a023_SW_Stack_OV,55.116100,0.0
BMS_a023_SW_Stack_OV,56.116100,0.0
BMS_a023_SW_Stack_OV,57.116200,0.0
BMS_a023_SW_Stack_OV,58.116000,0.0
BMS_a023_SW_Stack_OV,59.116000,0.0
BMS_a023_SW_Stack_OV,60.116000,0.0
BMS_a023_SW_Stack_OV,61.116100,0.0
BMS_a023_SW_Stack_OV,62.116100,0.0
BMS_a023_SW_Stack_OV,63.116200,0.0
BMS_a023_SW_Stack_OV,64.116200,0.0
BMS_a023_SW_Stack_OV,65.116300,0.0
BMS_a023_SW_Stack_OV,66.116400,0.0
BMS_a023_SW_Stack_OV,67.116300,0.0
BMS_a023_SW_Stack_OV,68.116200,0.0
BMS_a023_SW_Stack_OV,69.116200,0.0
BMS_a023_SW_Stack_OV,70.116300,0.0
BMS_a023_SW_Stack_OV,71.116300,0.0
BMS_a023_SW_Stack_OV,72.116400,0.0
